KEGG,ko05340,ko00564,ko00680,ko00562,ko03030,ko00561,ko00440,ko00250,ko00740,ko04940,ko00010,ko00195,ko00760,ko00920,ko00311,ko00310,ko04146,ko00600,ko04141,ko04142,ko00604,ko04260,ko05142,ko04973,ko00510,ko05110,ko04974,ko04976,ko00450,ko01051,ko00524,ko00300,ko05222,ko05416,ko00260,ko00190,ko03440,ko00750,ko00950,ko00592,ko00591,ko00590,ko00061,ko03070,ko00253,ko03060,ko00380,ko00500,ko05120,ko04964,ko04960,ko00625,ko00624,ko00627,ko00626,ko00621,ko00620,ko00623,ko00622,ko00270,ko00940,ko00941,ko01053,ko00943,ko00100,ko00945,ko05016,ko00071,ko00072,ko05219,ko05215,ko05211,ko05210,ko01055,ko04910,ko00531,ko00360,ko00633,ko00630,ko00363,ko00364,ko04115,ko00121,ko04914,ko00430,ko02010,ko00130,ko00361,ko00040,ko00730,ko00362,ko01040,ko00603,ko03018,ko00281,ko00280,ko03013,ko04626,ko05200,ko00312,ko05020,ko05143,ko00523,ko00520,ko00521,ko05146,ko05145,ko00052,ko00053,ko00051,ko00401,ko00400,ko04020,ko00350,ko00480,ko00643,ko00642,ko00640,ko00720,ko00960,ko02020,ko00120,ko03008,ko00290,ko03410,ko05010,ko05012,ko00980,ko00410,ko00983,ko05150,ko00791,ko00790,ko00020,ko00710,ko00196,ko02060,ko00340,ko00785,ko00550,ko00650,ko02030,ko03320,ko04612,ko04621,ko04622,ko00910,ko04971,ko00460,ko04970,ko00830,ko00780,ko00511,ko00970,ko00030,ko04972,ko00232,ko00230,ko04122,ko00540,ko05014,ko00660,ko03020,ko00982,ko03010,ko00140,ko05100,ko00860,ko00330,ko00908,ko04930,ko03430,ko00906,ko00900,ko00903,ko00471,ko00472,ko00473,ko05111,ko04210,ko00240,ko04011,ko04113,ko04070,ko03420,ko00770,ko02040,ko00670,ko04920,ko00930,ko04112,ko03450,ko00565,ko05322,ko03050,ko04614,ko00513,ko04330,ko05220,ko05410,ko00944,ko04310,ko04650,ko04662,ko04370,ko04660,ko04360,ko04114,ko04010,ko04720,ko00902,ko04916,ko00965,ko05131,ko04144,ko00062,ko00901,ko00909,ko00905,ko04666,ko04640,ko04912
S14.7.Gut,12678.81,98155.5,142404.35,22307.82,98467.84,61498.39,14708.94,145885.17,41065.64,7840.32,165325.87,50515.2,84450.05,58319.31,459.4,28591.39,35739.3,5337.06,6948.23,5230.99,5139.99,11152.08,3349.24,4076.72,1939.25,2054.92,66.33,1.33,70335.92,11318.38,6095.32,104372.71,3988.31,3988.31,127096.88,215048.41,142701.07,33800.78,10623.87,5910.28,4183.65,13839.62,86244.24,183685.29,25832.6,97985.71,46039.35,121745.77,16107.88,3325.96,1.33,19838.7,431.05,27554.36,23422.29,8535.96,172344.76,30621.61,6247.9,145693.68,6063.05,1180.75,12132.9,1447.92,44.5,1178,24421.86,52747.94,8808.99,1837.74,6141.15,3661.98,3988.31,7421.15,9511.95,5142.99,38781.85,11670.4,78949.32,5621.32,4683.98,3988.31,838,6141.15,26361.67,598880.33,55816.79,6691.73,38952.2,56921.95,37643.53,32173.58,7166.06,85371.93,16457.49,57566.75,11144.39,35692.96,13791.44,1699.15,2112.48,3922.24,27127.91,194366.71,46105.73,133.5,3988.31,74968.63,22880.79,76167.56,21569.65,118580.45,21.5,49773.91,77426.67,8794.55,13371.71,103226.82,141173.27,19747.89,430569.69,842,11676.2,98023.24,63992.6,23337.11,15139.06,19200.81,36911.43,46591.11,4049.92,352.89,54601.39,105413.14,88988.19,291.5,116087.47,72679.67,9570.37,110875.6,120151.34,190066.37,20003.36,6141.15,6906.15,171,153424.98,1.33,31289.88,1.33,4130.39,29638.15,10121.15,166839.06,117407.91,1.33,0,370675.29,70792.98,93132.15,11815.11,39528.54,82883.56,19858.81,332202.4,1221.92,10.25,154595.82,163268.16,6178.4,9475.47,122106.2,3480.58,70368.06,14826.2,23063.08,2111.33,18890.85,39700.42,5439.63,293051.31,5960.63,4380.16,18356.68,50059.03,81767.22,182002.2,80280.19,10170.8,5653.1,76745.79,93,6.15,0,0,63,3,0,0,59,,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,,0,,,0,,,,,,
S14.10.Gut,11008.35,85953.1,130324.34,17604.75,72351.43,59411.77,11705.02,124526.83,33175.86,7457.01,138154.41,36501.72,68575.91,53575.39,557.17,25770.19,34137.88,9353.03,4933.84,6232.85,6028.85,10784.02,5794.18,5999.34,164,3369.34,186,0,61756.74,6223.68,4432.18,78900.8,782,782,117861.17,176380.73,107810.3,35332.72,8242.34,7315.17,1341,11591.01,63211.09,176273.96,18059.36,79660.45,39561.55,97674.3,12899.85,3843.17,0,17100.69,509.66,24339.21,23512.21,6616.01,148296.23,30527.7,5521.18,114370.83,5231.52,181,17634.02,2594.34,112,245,19825.86,49995.06,9348.19,5468.51,4531.17,852.5,782,4787.84,9208.84,6053.85,36434.04,14045.68,81213.41,4562.17,2192.66,782,406,4531.17,23170.03,473633.08,62426.07,2479.33,28076.32,41115.05,24773.51,32688.21,9266.7,74144.28,22600.7,60536.62,11196.02,30690.38,6165.67,865.83,915.83,5904.18,18212.36,159512.3,31997.91,59,782,57683.28,19710.04,70870.89,17130.35,94300.27,22,43889.39,67872.23,7087.35,10560.68,94849.81,118549.65,18890.85,422685.52,445,11161.18,87739.61,49362.07,19792.7,11566.02,17413.35,40699.87,43855.24,3562.35,973.83,50188.56,96265.48,71960.28,24,88024.86,57337.72,10557.85,84571.29,114211.35,173308.21,18110.53,4531.17,4886.17,270.83,153377.39,0,24492.55,0,6053.01,21500.35,15512.73,123744.69,85437.8,0,0,316406.61,64570.4,74067.39,5310,38246.54,61382.09,17660.35,248378.03,2580.34,438,104553.55,147358.05,4569.84,8462.01,90809.95,796,53867.26,11238.51,17659.69,647,13885.51,50704.43,3359.34,235047.34,4779.17,1832,13453.52,35031.72,68677.24,236872.85,62886.77,10250.85,6702.01,57942.92,158,112,28,33,138,0,0,0,121,,0,0,0,0,0,0,0,0,0,11,,11,,,0,,,,,,
S14.9.Gut,15385.96,136154.67,191551.69,23905.32,124281.25,103702.8,8067.74,193017.76,61899.26,8418.35,237165.98,66497.8,96967.86,81909.93,738.61,44990.07,41524.45,12765,8924.43,6253.85,5359.61,2427.57,6877.52,4366.71,1063.5,430.75,312.83,2.33,97221.51,20272.74,9142.43,123178.62,924.31,924.31,172245.8,232126,184632.94,43853.93,14827.47,11018.06,4211.95,11776.05,104850.49,176651.91,30359.9,122974.4,50814.64,172853.64,18755.09,4858.12,2.33,24016.61,528.86,41536.3,18299.36,11391.57,224267.7,39024.31,7617.48,185873.16,8550.92,235,6920,284.75,102,352,14816.83,70236.2,10374.25,3762.44,7345.27,4420.6,924.31,8161.84,18061.8,5644.61,45789.24,18066.4,117787,10181.94,4456.7,924.31,958.5,7345.27,30356.59,824993.25,71648.39,5332.57,108305.11,70930.41,45727.34,37930.28,9611.18,102847.43,19980,75034.99,12961.11,51150.75,12691.18,660.45,715.52,7108.52,23848.82,275170.83,48615.57,289.5,924.31,149988.73,68440.02,142066.68,28136.88,147276.04,79,84722.84,86941.28,5630.12,9371.76,131808.52,173671.51,35486.31,519158.33,962.5,12659.23,138891.67,93870.16,12610.25,3349.55,17875.05,56146.15,63173.28,3505.56,1389.4,67990.65,138088.47,120378.12,872,217487.39,89112.63,13801.14,143404.34,162082.97,133125.33,24537.79,7345.27,7609.27,174.74,188469.15,2.33,41371.64,2.33,4922.94,34218.37,17559.42,208285.52,198603.26,2.33,9,503674.4,89950.83,100952.51,6356.77,54066.84,107386.52,18225.55,428305.57,314.16,25251,210620.26,189565.42,8056.1,11971.54,154107.81,1492.33,92011.04,16318.81,28592.09,618.83,21469.82,33219.44,1326.01,376516.2,8041.95,1546.66,20757.06,66266.71,119859.26,255858.8,97458.65,15194.38,10991.75,93235.2,344.5,92.28,0,319,5,44,1,1,1,,1,0,0,0,0,0,0,0,0,0,,0,,,0,,,,,,
S14.6.Gut,10285.35,82501.15,112145.12,19243.64,80789.32,51616.15,8503.19,123083.38,32701.7,7551.68,143055.15,45123.08,65611.93,49042.08,929.18,22621.7,29441.05,8625.21,5729.01,4998.02,4814.02,8464.01,4031.18,4221.34,606.5,1737.67,61,2,57155.94,8335.71,5923.69,82914.53,828,828,106052.74,173941.47,116537.54,29781.06,8714.34,5396.84,3019,10576.35,69772.98,123122.74,21121.54,82251.33,35951.56,104637.67,12775.19,3309.67,2,15599.7,121,21429.55,18650.37,5755.69,143836.7,24784.72,5165.69,116175.41,6960.23,579,9917.02,1624.67,15,652,16087.69,43329.57,8271.2,2444.84,5019.17,2931.34,828,5755.51,9225.68,4876.02,29750.71,8050.68,60781.65,4729.67,1084,828,396,5019.17,22844.04,466748.12,50149.58,1566.84,34776.62,47491.09,24886.39,29442.71,8294.05,73866.97,17447.19,56073.14,9418.19,29346.22,8778.51,1154,500,4273.18,20991.54,156118.27,36743.13,134.5,828,63063.28,18922.62,66911.5,17019.02,93743.14,84,37840.56,60035.43,7988.18,8808.01,87104.18,116617.87,15895.85,314188.91,397,10377.85,84098.82,52540.79,17148.03,9290.01,13790.69,29168.37,39559.42,3383.55,558,47748.23,87980.05,76298.53,923,91601.04,55932.75,8422.69,88894.71,97440.76,131092.83,18414.03,5019.17,5265.17,11.5,125992.26,2,28660.1,2,3068.68,21686.19,12883.27,135452.28,96280.98,2,2,309233.67,60783.25,64583.07,4478.67,32705.72,69888.63,14115.19,276265.05,1626.67,89,119183.28,136730.49,5165.01,8225.18,101110.52,1654,57850.64,10468.51,19347.7,487.5,14454.37,39698.24,2478.67,245249.98,5131.35,1331,13884.53,40835.59,67180.46,137132.57,64411.15,10333.51,5285.18,62665.45,98.5,25,0,28,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,,,,
S15.106.Gut,10563.44,80925.15,110160.22,19624.53,70294.95,48399.47,9784.33,117560.14,29237.15,7625.35,133964.96,34023.44,63331.96,53240.53,1107.68,23366.34,32300.53,8988.69,4555.6,6460.18,6251.17,10761.74,6066.51,5896.86,65.68,3078.58,188.67,3,56857.38,5750.51,4347.93,74934.16,306,306,107439.07,183233.14,103369.95,32111.26,8280.72,7331.88,1004.99,10522.63,60827.54,129392.21,16932.72,75942.32,39087.37,94697.77,11851.13,3676.45,3,12928.49,30.23,23043.29,20886.78,4607.8,138495.89,30089.26,4259.31,105320.54,7653.86,171.67,13584.62,2452.58,5.01,171,18053.96,45513.41,8463.95,3416.26,4251.6,3416.6,306,4603.6,8457.21,6293.17,31442.87,8849.11,65571.83,3339.93,691.35,306,455,4251.6,22794.4,439079.94,63694.87,828.91,30777.68,41637.18,22735.57,33310.24,9489.42,70447.71,24003.51,63487.79,8605.05,30156.16,7974.87,1396.35,280.35,6152.84,18048.66,136283.87,31028.45,44.86,306,55775.63,18314.55,54061.36,16306.38,88239.24,3,40825.17,67065.67,9742.02,10026.78,86736.86,117419.35,17121.03,362132.47,455,11136.93,81369.61,45087.94,19309.93,11064.74,17315.52,31772.05,36847.2,3264.89,338.49,49884.93,96218.77,70101.45,0,82616.18,53555.78,9967.13,77698.2,102378.21,152724.17,18049.62,4251.6,4435.6,5.36,139314.41,3,28122.97,3,3580.28,20611.68,15129.29,111731.26,82978.86,3,,284698.22,63815.53,71811.6,4202.14,32322.39,54355.68,17483.52,229543.19,2244.84,0,95091.48,141446.77,4273.93,8091.86,87459.7,487.34,47307.6,10387.47,16688.23,217,12673.63,51626.46,2787.43,216095.99,4642.44,737.34,12500.64,31975.2,59901.25,162790.28,59605.25,10357.08,6909.43,53794.71,16,7.99,,0,81.67,0,0.67,0.67,81.67,,0.67,,,,,,,,,,18,18,,,,,,,,,
S15.109.Gut,10137.71,76740.66,105996.86,16329.87,67251.82,49991.42,8183.28,110886.22,29131.2,6919.22,127234.04,33676.84,59472.59,46851.64,865.9,21452.88,28661.2,7660.86,4553.81,5429.72,5360.73,8608.24,5285.56,5453.8,50.32,3759.08,95.33,0,54186.64,6563.33,4875.14,72399.76,215,215,98091.81,155270.62,98201.58,30258.23,8171.29,5712.2,2201,9743.51,58465.13,129872.89,17375.92,71635.73,33922.99,92955.44,11158.35,3316.48,0,14105.33,5.33,21720.32,19985.91,4463.05,130315.94,24723.56,4219.48,103046.17,5796.54,600.33,13286.65,2420.08,3.99,599,15441.94,41975.1,7506.56,3436.48,4184.48,2018.15,215,4847.81,7847.7,5360.73,29002.29,10595.1,57993.07,4110.65,459.8,215,456,4184.48,20169.15,418619.12,51759.93,501.13,26211.17,39165.12,20760.98,28345.98,8244.38,65893.76,19122.5,53412.15,9489.86,27284.31,6418.96,1469.57,236.07,5592.23,17994.68,139103.34,30595.78,11,215,53699.06,17446.68,59676.94,14926.25,81030.13,0,37483.8,57477.86,7698.91,9314.04,82874.96,104930.84,15686.57,325892.58,456,9752.28,77004.22,43706.49,15958.37,8823.24,14467.48,31400.5,38110.66,3396.08,66.71,45710.18,82647.46,66616.19,0,83907.67,49647.58,8364.77,75190.11,98209.72,138441.66,16855.53,4184.48,4942.48,2.57,130593.18,0,23903.46,0,3944.21,19985.47,12776.36,113308.96,79649.95,0,,278958.2,57324.08,65215.52,3239.22,32078.95,55294.88,14781.48,227300.13,1845.4,8,97359.31,125809.09,4209.48,7698.63,84962.31,846.66,46776.18,9973.7,16566.93,206,12689.35,43844.61,2643.08,215339.96,4182.72,591.66,11546.44,32895.58,59657.69,158543.71,56698.55,9954.31,5439.62,52809.25,6,0,,0,7.33,1,1.33,1.33,7.33,,1.33,,,,,,,,,,8,8,,,,,,,,,
S15.108.Gut,7876.19,60774.12,89616.84,15489.88,54045.84,38571.54,6219.52,90267.58,23255.37,5812.27,104617.77,26583.44,50056.59,40210.29,1511.42,17480.95,23399.53,5739.68,3486.27,4413.76,4379.75,7846.68,3897.26,3919.03,49.68,3450,67.34,4.67,44658.01,5086.77,3221.92,57494.82,252.69,252.69,83384.73,128674.78,79484.9,24406.91,6232.11,5494.97,1077.57,7843.16,48443.42,107457.92,13667.72,58024.41,28431.9,72863.74,8819.75,2689.18,4.67,11136.33,19.81,16744.41,16218,3974.02,106936.44,21647.93,3368.25,81599.97,5682.33,207.67,9708.32,1729,9.01,205,13269.59,34909.12,6500.02,2693.93,3249.27,2225.93,252.69,3567.6,6750.46,4379.75,25084.94,8835.69,54049.52,2303.43,469.3,252.69,238,3249.27,17261.66,339331.76,45657.78,575.63,22300.26,30953.89,16671.12,24167.55,6665.82,53229.32,16818.33,44812.45,7219.05,22177.03,5730.56,1806.43,201.6,4040.59,13660.44,109530.2,23953.55,10,252.69,42513.67,13430.72,46107.32,12233.55,67380.82,1,31645.26,49342.22,6319.14,7323.55,65945.41,87699.19,12084.98,271363.85,244,8070.63,62969.82,35069.34,14378.39,8094.7,13109.49,24590.74,30127.92,1837.62,672.16,37710.21,70612.33,55204.37,0,66887.32,41388.6,7108.13,59821.23,80004.85,118989.78,13542.45,3249.27,3999.27,1.86,104958.29,4.67,19627.35,4.67,3802.86,15523.94,9126.62,88392.76,64765.55,4.67,,225659.69,47302.06,52164.96,3016.22,26423.26,43848.47,13278.49,180863.1,1152.68,0,69954.85,107620.49,3322.93,6202.86,67482.75,410.01,37214.74,7759.12,12861.29,224.67,9596.54,39774.6,1980.26,170523.55,3562.02,542.68,9776.03,25500.94,48046.97,134217.27,45624.69,7669.51,4967.68,41632.2,16,8.57,,2,37.67,0,2.67,2.67,31.67,,2.67,,,,,,,,,,2,2,,,,,,,,,
S15.107.Gut,7987.95,64625.84,87796.94,16405.32,60781.09,41314.84,6684.85,96322.84,24185.45,6013.6,111145.45,32630.44,50472.82,39075.26,712.09,18350.76,24369.28,8811.27,4408.68,5254.93,4640.93,6602.76,3879.6,3945.7,443,2184.92,293,7,45351.56,5988.92,4373.34,62324.24,159,159,86019.78,135435.59,87410.36,24866.43,6748.84,5029.13,1773.14,8187.67,50772.85,92429.75,14449.72,62790.17,29401.64,81030.52,9126.86,2933.49,7,11246,132.28,17142.18,14565.43,3945.77,111165.29,20659.13,3609.34,88295.8,6485.29,241,9381.99,1637.92,13,281,12298.08,35067.33,6844.45,2309.02,3588.35,2441.01,159,4048.68,7649.46,4936.93,24054.96,6528.48,49866.13,3262.35,490.72,159,546,3588.35,18013.66,360346.25,42564,604.05,28386.31,34156.8,18855.52,23579.09,7801.6,56763.31,15301.3,46432.41,7103.32,22320.25,6190.36,1003.43,145.43,4080.6,15245.57,120333.94,27528,67,159,51844.93,15187.94,52207.92,13125.01,71840.13,49,30242.33,48295.34,6684.7,6714.62,67831.85,91595.12,12844.03,255155.3,546,8131.38,66162.26,40314.43,13273.12,6754.76,11507.65,23230.95,31188.61,2806.23,736.01,38956.11,72373.75,58962.61,546,67467.78,43701.81,7377.71,65618.77,78430.13,102932.54,15036.26,3588.35,3962.35,0.29,105434.84,7,23191.13,7,2764.78,15788.51,13302.75,99206.36,73469.22,7,,238875.81,47201.56,47647.55,2789.78,25674.99,50400.02,11773.65,203719.87,1486.92,42,83503.92,106839.17,3896.68,6451.03,74984.77,603,42180.76,8009.76,14360.53,122,10556.8,35109.04,2014.06,186506.8,3949.44,594,10364.18,30399.18,51167.02,108803.91,49345.06,8991.33,4731.31,46114.04,34,44.14,,146,23,9,2,2,23,,2,,,,,,,,,,5,5,,,,,,,,,
S15.110.Gut,8574.74,72691.02,100209.5,18528.55,71265.79,47444.69,7910.89,109794.85,28103.28,6508.92,127861.69,36435,56852.71,42249.96,959.26,20485.63,26388.96,10562.28,5764.5,6417.76,5367.76,7207.25,3781.25,3859.48,315,2023.75,518,42,49733.36,7683.13,5684.52,72424.27,599,599,95749.69,154026.01,101896.85,26954.78,7751.55,5114.22,2548.57,9081.65,61132.27,105603.01,17598,72749.72,31310.45,94980.28,11175.92,2738.06,42,13078.17,155.48,18077.27,14945.74,5058.76,127246.37,21871.87,4541.52,101907.79,8466.08,312,8858.26,1463.75,11,317,14034.41,37643.49,7650.71,2109.49,4517.49,2660.5,599,4837.5,8572.73,5755.76,26921.29,7156.75,56578.47,3867.99,685.91,599,994,4517.49,19518.9,399283.01,44192.35,907.92,33712.68,40211.54,21635.39,25564.23,9243.79,64394.71,15121.78,51033.97,8371,26008.12,7778.99,1340.24,390.74,4098.25,18184.57,144699.54,33307.87,72,599,61581.76,18513.01,66198.97,15337.11,83361.97,12,32333.45,52683.03,6866.4,7142.73,76135.6,103705.55,14289.09,280468.78,1003,8987.98,74993.6,46839.74,15119.75,7764.25,11504.77,25710.5,34997.05,3811.5,1283.24,43217.99,79179.01,68072.86,91,87346.07,49995.58,7850.49,77850.06,86527.77,113346.63,15819.49,4517.49,4864.49,10.67,113490.58,42,26793.21,42,2458.24,18133.2,16957.2,117914.51,86286.33,42,,275428.05,51003.04,54355.97,3416.23,28648.31,62032.94,11839.77,242595.99,1283.75,47,99178.52,120105.87,4695.5,7518.99,88200.45,673,50531.54,8210.97,16484.56,428,12876.76,35804.72,2107.32,216251.65,5002.42,1075,12183.07,36408.77,59678.22,121568.24,57047.26,9227.56,4568.13,55428.57,94,62.57,,29,29,15,2,2,20,,2,,,,,,,,,,0,0,,,,,,,,,
S16.32.Gut,12542.19,110489.58,156564.32,32014.14,110715.23,76420.35,14308.44,161896.99,34394.6,11952.02,231185.96,53817.44,91996.39,71139.69,3317.67,31640.76,37718.95,10660.15,4497.85,5725.52,5184.14,8104.5,5814.68,6759.52,533.82,1931.5,13.67,0,82955.29,12063.95,6968.52,107556.65,14,14,159522.84,214619.59,157461.7,44908.11,10180.91,8986.7,3023,14338.41,94771.04,164287.94,26900.72,111648.73,47302.53,178049.59,15501.71,4497.55,0,18999.29,2332.15,35236.76,23009.45,12694.67,211885.87,37953.06,8507.29,170567.91,9712.67,1.67,17589.06,1916.5,5.01,0,19385.2,54205.64,10430.53,3898.51,4189.18,3903.18,14,7289.22,15032.07,5186.14,48826.93,10653.04,96973.77,6016.01,5166.94,14,215,4189.18,30021.73,727524.53,72950.87,2953.13,70838.46,57798.18,47179.33,40687.57,9762.89,89961.21,24826.39,70306.18,14739.37,36797.03,8108.03,3761,1214.01,6020.01,28024.63,247302.66,51185.13,2,14,99036.49,48033.67,134496.42,22243.76,141817.68,,60834.43,90196.95,11247.24,10902.6,112768,152139.19,23335.48,451264.4,217,13324.19,135700.01,68886.51,19053.69,8118.5,21768.01,38159.66,52991.5,17940.5,3813.9,68051.18,134125.9,103848.39,,204422.38,82927.37,13492.21,138557.62,152134.84,139726.56,18821.9,4189.18,4396.18,1647.65,170541.02,0,35545.59,0,6163.6,26590.91,13678.84,180182.93,148592.17,0,,421873,78492.22,76314.75,5082.52,53892.19,73551.76,21975.01,356969.44,2474.55,0,102898.6,208029.99,6730.18,11047.69,134199.19,16.34,74761.1,11205.71,24675.08,2547,26544.71,51007.67,1928.5,330515.26,10270.02,35.34,17967.14,49815.62,98478.28,158083.26,86542.84,8798.51,9475.58,77509.59,4,2,,,5.67,,1.67,1.67,3.67,,1.67,,,,,,,,,,,,,,,,,,,,
S16.35.Gut,12185.53,97919.72,132748.74,23689.53,90549.41,59992.07,10759.67,144005.39,32975.73,10177.14,174308.66,44298.12,78347.38,64802.6,2249.14,26978.84,36897.73,10189.03,4964.89,6464.64,6432.64,12021.25,6519.64,6329.78,21,2714.25,46,0,69988.91,6685.59,5552.89,92543.99,76.5,76.5,132634.34,213058.16,130983.17,39392.65,8891.28,8512.92,1525,12810.31,78431.52,147115.83,22198.56,95532.77,45029.51,123934.16,14061.31,4430.39,0,16002.81,186,26983.31,24200.56,7379.53,173217.21,34763.54,6105.39,130046.82,8677.92,48,15356.09,2487.25,9,45,20551.17,52338.68,9874.64,4078.39,4743.89,4093.89,76.5,5604.89,11289.42,6434.64,38605.2,9901.56,81226.45,4208.39,572.28,76.5,240,4743.89,28186.2,543821.98,72841.38,624.28,41959.28,50836.18,26969.2,40178.01,10223.03,85563.1,27827.31,74532.73,10958.42,34581.2,8917.28,2410.14,296.14,6591.64,21630.42,177916.14,38163.59,6,76.5,73511.14,24905.01,76656.17,19429.06,112695.72,,47567.51,79599.22,11074.75,11096.03,104381.52,140462.34,19349.95,413000.84,246,13519.17,104605.97,57484.71,22381.03,12097.75,19462.09,36014.62,46029.01,7533.25,753.42,60559.93,117301.42,86338.83,,112926.75,67018.57,11890.67,104264.47,123148.06,162253.26,20555.53,4743.89,4921.89,209.14,161463.26,0,33357.98,0,4281.53,23916.59,15857.53,145583.53,106987.48,0,,356606.92,75284.27,79271.55,4396.53,40904.18,66366.68,19550.09,297818.98,2401.25,298,102751.13,174477.1,5539.89,9821.28,111201.11,113,60946.93,11373.03,21074.06,865,18207.31,58417.59,2557.75,275118.45,6619.03,191,15347.67,40805.37,75355.44,178807.04,73752.35,11173.89,8174.78,66643.57,12,6,,,28,,3,3,22,,3,,,,,,,,,,,,,,,,,,,,
S16.34.Gut,19540.74,156294.15,216426.65,37078.58,175997.76,98685.06,17437.91,252107.73,43431.91,22014.33,348774.13,88675,140087.65,103056.49,7754,37152.51,55203.25,11567.24,5505.42,8579.16,8517.16,15855.92,8439.66,7232.33,18,3178.58,37.67,1.67,115755.73,11203.42,11088.08,170271.24,30.19,30.19,233677.47,310830.84,246256.58,66583.57,10730.83,10628.17,5761,19613.08,153627.51,230777.01,44330,179202.24,64935.25,245815.78,20571.92,5293.09,1.67,27525.75,0,47679.74,35336.16,16771.09,317585.74,48215.99,11063.75,239922.82,10728.5,0,18147.4,3159.58,0,0,30194.44,69097.01,12054.51,5292.41,5421.75,5329.42,30.19,11085.75,22072.5,8539.16,60994.85,10789.5,123635.78,8869.58,19.67,30.19,34,5421.75,47917.83,880048.92,93424.66,30.67,75826,84199.5,40577.37,64913.07,12656.74,140771.82,36952.76,108884.45,22091.16,51843.99,10781.36,7768,34.17,8446.66,44281.34,367398.29,77547.42,0,30.19,147301.97,49069.91,172147.39,32824,223841.5,,73322.24,124726.33,19361.75,13771.09,166876.18,222358.68,28040.91,576773.66,34,21645.75,214130.91,103907.75,33494.44,15884.44,24534.24,48462.67,82493.39,37171.58,89.01,107091.41,201549.16,152590.91,,262831.53,132182.58,19554.08,224948.75,209853.16,199397.98,30352.59,5421.75,5428.75,0,238090.02,1.67,49966.32,1.67,5337.91,38153.25,19235.4,294016.24,214997.99,1.67,,649979.61,111283.07,98957.75,5339.44,77000.16,117489.34,24541.24,587356.5,3154.58,0,125936.13,306144.14,11096.75,16407.83,208836.75,17.67,117595.59,13835.75,38548.67,5674.67,44507.25,84541.23,3189.77,524868.54,16824.42,30.34,27515.92,79030.42,143684.33,220371.55,138728.41,14024.75,10579.5,124814.76,0,0,,,0,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,
S16.31.Gut,15430.03,122378.72,163707.74,28076.03,130360.91,77553.57,13807.17,190744.89,36254.23,15885.14,254590.66,65511.12,105350.38,78927.6,4726.14,30170.84,44156.23,10749.53,4809.39,7279.64,7254.64,12849.75,7224.64,6437.78,5,2979.75,10,0,89431.41,8267.09,8200.39,128190.49,43.5,43.5,176711.34,245993.16,183836.67,51370.15,9006.28,8539.92,3885,15794.81,113005.52,181412.33,32748.56,134064.27,52004.01,179453.16,16385.81,4259.89,0,21272.31,0,36695.81,28391.56,11642.03,237082.71,38152.54,8159.89,180100.82,8377.92,0,16544.59,2966.75,0,0,24111.67,56774.68,9846.64,4478.89,4728.39,4088.39,43.5,8190.39,16281.42,7264.64,46661.2,9158.56,93721.95,6797.89,26.28,43.5,22,4728.39,36906.2,681187.98,75780.38,38.28,55703.28,64299.18,31899.2,49756.51,11106.53,109051.1,29767.81,86149.23,16161.42,41093.2,8860.28,4746.14,33.14,7234.64,32313.42,268347.14,56530.09,0,43.5,108402.14,35537.51,120794.67,24973.06,164179.72,,57150.01,96637.22,14665.25,11504.53,128967.52,171628.34,22687.45,463944.84,22,16731.67,157348.47,78762.21,26139.53,12893.25,20253.59,39419.62,62606.51,23736.75,24.42,80770.43,152225.42,114523.33,,181476.25,96577.07,15111.17,162124.97,159202.06,167051.26,24769.03,4728.39,4738.39,0.14,191330.26,0,39815.98,0,4511.03,29307.09,17166.03,218229.03,157154.48,0,,490477.92,87967.77,80411.05,4318.03,57302.18,90388.68,20263.59,435256.98,2966.75,0,109011.63,228146.1,8195.39,12495.28,155722.61,13,87711.43,11914.53,28831.06,3468,31090.81,67682.09,3010.25,393227.95,11696.53,39,20699.17,58669.87,106582.44,182933.04,103745.85,12374.39,8519.78,94293.07,0,0,,,0,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,
