timepoint,pond,ID,ko05340,ko00564,ko00680,ko00562,ko03030,ko00561,ko00440,ko00250,ko04062,ko00740,ko04940,ko00010,ko00195,ko03450,ko00760,ko00920,ko00311,ko00310,ko04146,ko00600,ko04141,ko04142,ko00604,ko04260,ko05142,ko04973,ko00510,ko05110,ko04974,ko04976,ko00450,ko01051,ko00565,ko00524,ko00300,ko05222,ko05416,ko00260,ko00190,ko03440,ko00750,ko00950,ko05140,ko00592,ko00591,ko00590,ko00062,ko00061,ko03070,ko00253,ko03060,ko04370,ko00380,ko00500,ko05120,ko04666,ko04964,ko04960,ko00625,ko00624,ko00627,ko00626,ko00621,ko00620,ko00623,ko00622,ko00270,ko00940,ko00941,ko01053,ko00943,ko00100,ko00945,ko05016,ko00071,ko00072,ko05219,ko05215,ko05211,ko05210,ko01055,ko00902,ko04910,ko00531,ko04916,ko00360,ko00633,ko00630,ko00363,ko00364,ko05130,ko04115,ko00121,ko04914,ko00430,ko02010,ko00130,ko04330,ko03050,ko00361,ko00040,ko00730,ko00362,ko01040,ko00603,ko03018,ko00281,ko00280,ko03013,ko04626,ko05200,ko00312,ko05020,ko05143,ko00523,ko00520,ko00521,ko05146,ko05145,ko00052,ko00053,ko00051,ko00401,ko00400,ko04020,ko00350,ko00480,ko00643,ko00642,ko00640,ko00720,ko00960,ko02020,ko00120,ko00965,ko03008,ko00290,ko04614,ko03410,ko05010,ko05012,ko00980,ko00410,ko00983,ko05150,ko00791,ko00790,ko05131,ko00020,ko00710,ko00196,ko02060,ko00340,ko00785,ko00550,ko00650,ko05220,ko02030,ko03320,ko04612,ko04621,ko04622,ko00910,ko04971,ko00460,ko04970,ko00830,ko00780,ko00511,ko00970,ko00030,ko04972,ko00232,ko00230,ko04122,ko00540,ko05014,ko00660,ko03020,ko00982,ko03010,ko00140,ko05100,ko00860,ko05410,ko00330,ko00908,ko04930,ko03430,ko00906,ko00900,ko00901,ko04520,ko00903,ko00471,ko00472,ko00473,ko05111,ko04810,ko04210,ko00240,ko04011,ko00944,ko04113,ko04070,ko04640,ko04310,ko03420,ko00770,ko02040,ko04912,ko00670,ko04920,ko04144,ko00930,ko04112,ko04540,ko05322,ko04145,ko04740,ko05214,ko04114,ko04745,ko04012,ko04720,ko04722,ko00513,ko03040,ko01056,ko00909,ko00514,ko00533,ko00601,ko05414,ko04380
3,S11,188,4212.58,50310.19,81383.2,13961.25,60963.61,30311.58,4665.58,78102.65,0.0,19090.25,5079.18,87114.25,33622.36,1495.0,38419.03,35696.68,1981.84,29849.52,23488.74,8880.78,6665.26,5610.18,1726.66,5488.74,631.5,632.66,3617.86,25.08,1156.34,7.0,40011.97,5620.92,467.0,3954.6,57487.78,4457.5,4426.5,78711.42,154931.99,79779.27,18630.09,5922.68,31.0,3557.0,2539.5,7550.76,0.0,53371.12,74179.03,13956.68,59812.62,31.0,39894.43,51307.05,4614.08,141.0,4224.42,7.0,15225.61,3199.84,21039.1,11037.17,3127.92,101139.97,18714.84,1856.42,70486.71,6956.83,607.84,2622.73,16.08,3009.02,1822.5,15906.24,43729.35,15276.0,420.41,3564.92,2338.09,4426.5,5706.76,178.0,7304.0,2773.16,0.0,30489.53,5710.82,68571.62,5104.58,5066.18,0.0,4426.5,826.0,3564.92,11867.84,205219.08,34056.34,6.34,756.0,7770.52,34772.4,27922.35,32835.19,22644.46,2937.74,52628.89,16361.74,66265.77,4832.67,13660.0,10366.85,229.0,1190.5,669.16,17798.52,89132.09,30298.96,659.5,4426.5,27205.38,13483.61,42527.63,14963.52,77677.74,5.5,28358.29,35809.83,7755.41,4699.92,71213.36,96393.37,13950.76,139677.07,1252.0,159.0,6317.58,68691.31,116.34,42240.62,14748.74,9908.24,9365.08,26292.51,17417.07,162.58,5055.0,35450.94,0.0,82428.25,50597.28,228.0,8970.71,50737.78,8315.6,63833.06,70021.82,6.34,31063.97,16746.92,3564.92,3575.92,120.0,57718.48,7.0,19882.5,7.0,4056.09,18203.1,7724.26,101139.83,61297.9,7.0,79.0,201526.75,32724.44,55835.82,7324.08,25742.68,54747.79,10057.58,211703.67,4127.44,112.5,74345.79,6.34,93268.55,4057.92,4472.5,66355.79,4664.68,49972.95,12.0,0.0,12876.1,12980.16,1104.5,9435.58,7306.71,0.0,5356.58,154417.47,4249.58,106.0,2740.18,11193.76,110.0,6.34,34605.64,59538.9,46613.91,141.0,47752.6,6924.74,141.0,8507.52,47302.94,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,S15,189,10177.75,118752.0,182478.75,29389.75,147633.0,74846.5,12040.0,194295.5,11.0,47000.25,10789.25,224221.25,82804.0,4505.0,91273.25,87011.75,4648.5,81824.75,62740.5,20114.5,16925.25,14889.0,5815.5,7625.75,1903.0,746.5,8218.0,315.25,4925.0,0.0,104594.5,15759.75,182.5,10795.25,141776.75,9909.25,9909.25,201573.25,364614.75,196207.0,47758.25,12808.0,0.0,8750.75,6865.0,18598.75,0.0,139298.5,187663.25,36179.0,146977.5,0.0,103957.75,123941.0,12365.5,11.0,13232.5,0.0,34862.0,11735.0,53156.75,30431.0,7434.5,259321.25,42334.25,2337.75,188202.75,16798.75,279.0,5014.25,86.0,4857.0,2173.0,32548.5,113622.25,42983.75,1987.0,9016.25,5892.25,9909.25,14212.25,50.0,18501.5,7592.5,0.0,76283.0,12752.5,172052.25,9682.75,9992.0,11.0,9909.25,227.0,9016.25,28894.75,596105.75,78963.5,0.0,1161.0,17191.75,86240.25,66575.75,91393.0,55327.5,9997.5,129537.25,41935.75,184758.75,13531.5,37170.5,24817.75,25.0,1836.25,1826.0,42113.25,217257.0,71101.0,2552.25,9909.25,77067.5,36919.0,103426.0,33502.25,194156.25,0.0,77625.0,88517.5,18491.0,10311.5,180379.0,244826.0,31641.5,353780.5,989.0,136.0,14642.75,176411.5,101.0,105373.75,30833.75,17545.0,25090.75,65008.25,47299.5,21.0,11693.75,88330.25,11.0,206684.5,128861.25,756.0,20944.75,133913.5,22724.5,159707.75,178192.75,0.0,89717.75,46164.0,9016.25,9016.25,58.0,140530.75,0.0,46730.5,0.0,8049.25,38217.75,21174.0,251138.25,160923.5,0.0,0.0,499401.0,66620.5,113419.0,16046.0,65040.5,157393.25,25477.75,529077.5,6955.5,13.0,186059.5,89.0,240277.5,10585.75,10178.25,164117.5,12985.75,132409.0,86.0,11.0,27474.25,33503.25,2541.0,22848.5,15435.5,11.0,11570.0,390923.0,9844.0,0.0,4134.75,25923.75,0.0,0.0,89779.75,145912.0,138643.25,0.0,118408.75,22159.5,0.0,15959.5,110929.5,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,S15,190,7922.08,113809.08,185379.96,27148.09,138304.12,65042.41,7582.75,192956.01,0.0,42782.34,14528.66,211088.56,98714.81,1509.5,95528.99,81443.0,3879.41,69390.19,51589.37,28850.39,16823.33,18514.82,3565.0,8410.85,1151.83,835.84,14395.65,50.75,3151.67,47.34,101208.89,14296.42,646.5,12864.07,132429.93,8140.71,8126.71,192591.13,351857.86,180835.19,42797.34,16014.99,14.0,7863.93,6719.33,18401.0,0.0,146678.31,180479.27,34994.0,136898.0,14.0,91006.52,131224.25,9807.35,52.0,11612.35,16.34,38167.23,8508.66,50729.07,26858.35,6300.6,236025.45,41088.25,3252.17,167303.75,15840.67,718.66,3555.59,30.0,10212.8,2350.83,29638.56,96502.05,31508.28,1191.33,6609.0,7398.5,8126.71,12746.08,78.0,17085.83,6461.5,6.0,73264.78,11216.35,154396.98,10349.66,10886.0,10.0,8126.71,1451.5,6609.0,27068.34,497824.15,86049.95,80.33,816.0,17898.58,83117.46,67497.84,71255.5,61279.4,7894.0,129658.4,35471.89,148991.69,13836.41,32649.25,22228.54,131.5,1867.84,1491.5,40415.84,224036.63,72244.24,1933.33,8126.71,72181.29,34723.32,110852.89,34924.83,188232.76,313.0,73909.41,91423.02,14883.09,10319.94,160488.35,221633.92,32048.58,374254.09,2042.5,183.0,13148.34,159513.34,390.33,95218.76,27772.81,16535.22,23398.99,60757.29,41644.08,152.0,10367.51,85287.25,0.0,188683.58,124633.17,6341.0,18392.68,117156.49,24436.91,131080.38,151187.03,80.33,90188.79,41350.53,6613.0,6609.0,69.0,142184.71,22.34,41955.15,16.34,9119.49,41106.5,21024.32,236429.66,153569.45,16.34,458.0,474668.27,81702.67,123514.83,12014.8,60657.01,152188.63,24410.82,497242.85,12946.48,425.0,173618.24,48.33,234641.82,9576.0,10132.83,155252.69,15287.75,115238.6,119.0,0.0,28207.75,27988.02,2186.67,19174.59,17833.7,0.0,9310.12,357541.95,8012.76,94.5,7225.25,29012.42,38.0,86.33,86052.24,136467.49,144487.04,58.0,112563.43,17055.85,52.0,19626.75,108214.44,10.0,91.5,14.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,S15,191,8002.93,91348.98,145233.06,25592.29,112119.57,59399.11,10384.35,148481.01,10.0,34230.24,8711.46,172967.46,67987.11,5025.5,73635.29,67462.4,3950.76,67322.04,48188.67,24799.74,12726.53,15603.37,5742.0,7443.35,1656.68,1910.34,7885.55,196.75,3800.02,9.34,81598.74,12719.27,1783.0,9497.62,103698.83,8392.96,8360.96,157483.68,274658.36,144765.19,34195.44,13415.54,32.0,7977.53,6333.83,16677.55,0.0,105463.56,135320.07,26383.4,103754.5,32.0,88292.47,101947.9,8537.45,166.0,9527.45,9.34,32492.08,8222.51,46861.17,26897.25,5817.7,201726.55,34796.75,3785.02,137293.0,16896.92,1307.51,5370.09,2.75,5572.85,3173.33,28532.66,97054.45,35126.38,1047.08,6463.35,5551.35,8360.96,10949.28,284.0,13048.18,7759.0,0.0,68451.93,10964.85,129860.73,9221.16,9596.2,10.0,8360.96,910.0,6463.35,25170.49,455895.15,66556.45,194.68,1017.0,14571.38,70803.91,53246.54,72789.1,46688.5,9927.75,99257.45,38326.09,149509.54,9951.61,25734.15,20602.34,279.0,2709.59,1512.0,33807.34,165381.83,58041.99,2252.58,8360.96,59014.69,31876.67,78901.89,27285.83,145476.21,11.5,64898.86,73259.32,15721.34,9973.89,145684.95,186338.92,25760.23,274505.19,1810.0,252.0,10651.19,131822.09,373.68,80928.61,26338.16,15824.97,22445.69,56749.49,33533.73,313.75,12285.26,64685.25,10.0,153846.33,98353.72,2881.0,11109.58,98733.59,16574.06,115323.98,144880.83,194.68,62525.19,35745.83,6463.35,6463.35,145.0,117657.76,9.34,42378.2,9.34,9575.69,31441.75,27252.47,180993.26,119284.6,9.34,229.0,370420.12,54386.12,95361.58,14022.05,47731.46,109703.63,24690.52,381702.9,9475.63,164.0,140249.94,239.68,202102.92,7297.35,7657.93,124839.04,9633.7,91427.2,0.0,10.0,29027.15,24257.12,2380.17,17330.69,14279.15,10.0,9742.87,282530.8,7402.01,174.0,4889.2,21057.97,134.0,194.68,67274.94,109142.29,91450.99,156.0,88378.43,13923.6,156.0,17959.15,82865.19,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,S22,192,7116.75,82315.78,137312.16,21612.74,110740.27,52457.14,9334.33,138425.42,23.0,32572.73,8008.58,156363.51,70062.64,2746.5,66999.21,63037.38,3989.0,54866.72,44297.97,14876.5,11981.41,11878.0,4363.5,7376.57,2210.0,1044.33,6490.5,120.25,4244.33,1.33,76953.3,12161.91,651.5,7478.75,101877.53,9347.56,9347.56,144168.68,251954.1,146442.09,33959.73,11002.33,0.0,6485.74,4905.0,15302.91,0.0,97152.61,125946.65,26412.32,103214.78,0.0,76393.05,85748.81,8225.82,78.0,8913.99,1.33,23816.32,6855.0,38045.07,19489.15,5028.99,175629.14,34537.4,1738.08,127808.34,13471.58,476.5,4850.08,65.0,3486.0,1896.5,27860.96,75566.53,31964.4,1095.5,6313.58,3461.08,9347.56,10811.58,138.0,13832.66,5581.5,0.0,56496.12,9843.32,127574.99,6608.25,10015.33,40.0,9347.56,508.0,6313.58,20935.9,370458.11,59521.78,3.0,492.0,15646.58,60905.57,46746.72,63747.78,41050.65,6744.5,94557.7,29004.05,133096.83,10272.83,23437.65,19125.22,150.0,1403.08,2132.0,32489.23,152760.42,52530.14,945.75,9347.56,47028.15,25554.16,70653.64,24846.57,140618.01,156.5,58161.97,66686.28,16198.66,7945.15,128762.74,176460.39,23803.99,206220.97,939.0,169.0,10635.74,122097.6,150.0,74875.38,27215.71,16739.8,17353.41,44695.21,32802.32,17.0,8871.74,65508.38,23.0,146659.09,95131.2,4787.0,10896.57,93998.46,15941.66,114719.52,129400.49,3.0,37340.28,31712.81,6313.58,6313.58,55.0,99108.59,1.33,37584.16,1.33,5525.75,28166.9,17757.5,179361.0,111144.45,1.33,55.0,354641.8,50499.29,94467.77,12549.64,44801.14,99183.2,18637.91,380635.15,5866.5,224.0,140236.38,95.0,170114.07,7477.08,7647.58,120135.6,13245.08,89729.62,31.0,23.0,20010.24,24538.9,1194.83,16282.49,11118.3,23.0,10869.31,279967.19,7216.16,17.0,3335.41,19565.57,55.0,3.0,62749.39,102260.45,60932.13,55.0,88071.54,13402.49,55.0,12284.66,83116.28,17.0,150.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,S22,193,5841.51,64479.68,107703.68,16857.09,80191.96,38557.97,5437.09,106990.99,22.0,25247.27,6857.61,116894.8,65315.41,2002.0,56077.43,47844.56,2320.43,43420.35,34796.9,10299.9,9642.1,6721.7,1890.0,6614.4,1067.51,480.16,4441.21,120.75,1939.17,20.66,57053.55,7912.92,396.0,6009.7,74702.83,5438.04,5432.54,108502.14,200874.94,105316.66,25233.45,7794.78,5.5,5641.66,4062.42,11246.27,13.0,77823.69,107257.85,19220.86,78496.6,5.5,59687.86,65820.71,6286.24,71.0,6498.49,3.66,21068.06,5220.93,31560.97,17508.26,4202.49,138572.39,24752.45,2161.42,97089.8,9255.33,764.68,2522.41,30.0,3539.72,1692.67,21100.53,64480.51,23341.31,986.17,4539.09,3479.59,5432.54,7112.1,90.5,10283.51,2854.5,0.0,44259.78,7893.9,98212.12,6818.84,6643.18,32.0,5432.54,569.25,4539.09,16488.52,316812.15,47584.2,45.01,1231.5,10313.69,40964.62,38343.04,49447.79,33982.34,3367.0,71055.72,25867.79,98247.55,8468.27,19342.36,13501.73,60.5,1841.91,1450.5,23263.36,114668.25,39530.16,1151.92,5432.54,33813.72,19120.47,51904.96,18269.62,102542.22,200.0,42507.92,57710.45,12329.66,6844.74,99769.59,132093.88,18260.53,206032.1,1297.0,95.0,8290.5,89035.46,250.51,55135.48,18794.03,12053.28,17595.69,37885.09,23610.28,117.0,7181.49,46114.65,22.0,107314.17,70740.25,7964.0,8005.43,68184.5,12202.7,83156.41,99618.14,45.01,48168.92,25577.49,4539.09,4539.09,60.5,84842.91,3.66,27754.37,3.66,5485.69,22306.2,9307.54,133746.18,81169.26,3.66,80.0,267403.82,42589.16,68019.22,9093.2,33149.87,77505.37,18393.86,278797.67,4962.13,78.0,115120.04,28.01,134146.52,5286.59,5764.26,89382.25,8859.43,65460.89,10.0,22.0,18004.36,18176.57,1502.33,11981.5,10565.48,22.0,6678.13,205940.54,5172.99,102.5,3761.43,16222.6,43.5,45.01,47310.09,74886.13,71584.69,49.0,62988.22,10880.9,49.0,11053.61,63877.46,10.0,26.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,S22,194,14301.26,130307.91,220182.98,36461.96,170129.26,78894.32,15797.26,227156.56,0.0,52805.89,11985.51,238482.04,99106.77,4483.0,108418.29,101941.58,7888.42,97834.17,79334.67,22201.25,17185.19,20711.5,7774.0,14561.87,3447.0,3725.18,12104.5,538.42,5991.84,2.34,121609.76,17900.85,1271.75,9645.42,154459.22,15299.88,15293.38,231493.7,416776.13,222470.89,52346.23,16961.43,6.5,10853.94,8574.09,27222.6,0.0,154152.76,210714.98,39206.54,155845.16,6.5,139934.53,127326.9,14063.11,163.0,12611.19,2.34,47620.79,13451.25,71081.88,37475.3,8077.69,291750.65,54533.05,4210.01,205534.85,24334.93,861.0,7710.34,16.0,6635.0,3064.0,49104.68,141859.74,61531.8,1477.17,9833.01,6401.26,15293.38,14808.01,233.5,19911.18,9724.5,24.5,101723.55,19040.86,233417.06,10988.59,16522.51,3.0,15293.38,2335.92,9833.01,38783.88,672536.15,91451.97,118.0,1015.5,30412.51,95029.37,74525.75,121000.21,68851.47,10825.0,143085.23,57223.01,238314.73,16815.76,37053.8,31652.15,410.17,3853.01,3260.67,49870.97,235353.53,76126.16,3818.5,15293.38,68934.79,47916.02,105939.74,40483.37,212350.55,184.0,99673.84,114706.31,29402.78,13293.29,223888.17,284472.89,37009.12,401790.03,3535.92,254.5,17009.61,199490.49,432.5,113308.36,45964.26,29855.91,33459.77,84061.6,48695.73,329.5,11803.27,100031.02,0.0,227684.23,144906.22,3467.0,17031.53,146616.8,22367.02,170915.77,231805.86,118.0,78911.88,56017.9,9833.01,9833.01,207.25,184175.45,2.34,69478.7,2.34,9196.92,45438.55,29070.5,266188.84,166744.23,2.34,155.5,546035.59,89066.1,149805.69,23770.89,73365.56,140963.8,34867.27,562403.96,8474.25,643.5,228922.2,249.0,273417.03,11566.51,11279.51,182984.61,16568.34,137820.79,3.0,0.0,39046.11,36983.38,1556.01,22734.03,15133.34,0.0,20775.38,432077.76,11983.35,28.5,7241.03,31412.7,156.5,118.0,91971.41,163402.04,99632.61,163.0,133988.2,24007.53,163.0,27617.6,123070.15,3.0,364.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,S25,195,13696.74,141741.89,226207.61,39728.75,190571.38,89920.69,14621.83,236551.7,10.0,57711.43,13269.75,260405.62,100971.74,4439.0,111242.62,104187.79,6693.34,93223.93,70194.83,18976.17,21754.6,16600.5,7548.16,11993.76,1804.66,974.66,11485.84,95.58,6735.0,0.0,125424.86,21881.26,598.5,11422.42,176740.78,13153.09,13153.09,241468.15,454938.52,254358.08,60274.91,17267.34,0.0,8842.75,7981.84,24366.08,0.0,171025.06,215896.15,44957.68,180468.55,0.0,125093.93,144802.39,11222.17,11.0,16584.33,0.0,33091.04,13523.84,58689.6,29480.15,7714.83,308434.83,59248.59,1138.08,211765.0,25164.42,133.34,4320.73,1.33,4381.38,2739.84,40331.85,121374.26,55220.41,3206.5,10638.42,5756.09,13153.09,17272.92,1.0,24075.52,8245.16,10.0,95238.37,16886.34,220465.0,8950.76,15870.0,20.0,13153.09,392.0,10638.42,34194.59,649333.49,89589.52,0.0,1413.0,27662.25,109060.29,74835.78,107472.49,69191.83,13269.49,158666.3,48087.9,221654.09,15458.17,49058.18,29547.6,0.0,994.25,1789.66,50608.77,260147.89,85802.37,1362.59,13153.09,86288.68,39131.0,118302.34,41246.93,239717.47,0.0,95916.18,110108.73,21397.34,10373.83,217582.82,300454.87,37940.17,389967.13,1005.0,11.0,20283.26,221640.38,16.0,130749.1,41283.6,25146.85,24395.6,72021.58,58056.16,33.33,9420.27,110933.12,10.0,254266.23,162008.8,0.0,20542.85,156869.23,28836.17,196220.14,222026.71,0.0,97388.1,61122.83,10638.42,10638.42,13.0,155707.21,0.0,60446.52,0.0,5088.25,49064.6,27538.15,313529.33,197884.78,0.0,31.0,607889.83,79801.53,169905.23,16152.67,85714.84,173001.48,25650.94,668011.33,4238.01,10.0,234761.48,15.0,271639.95,13351.42,12707.09,206843.38,20715.75,162145.04,0.0,10.0,27297.92,40957.09,1480.84,27668.01,21815.5,10.0,14951.35,476919.58,12512.17,88.0,5531.43,32264.1,1.0,0.0,111647.44,179636.38,165072.1,1.0,146558.78,25640.33,1.0,15796.66,143106.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,S25,196,11514.53,141642.08,236951.81,36672.9,175611.22,82375.27,11763.35,222851.55,0.0,54936.24,14172.87,236731.91,101877.68,3543.0,114133.05,103548.77,6471.85,81148.28,67367.25,16566.06,20197.54,13117.53,4879.0,15787.52,2107.51,1202.18,11295.04,360.84,5275.01,48.0,119586.88,18926.35,912.0,10629.87,162870.7,14367.0,14362.0,224250.9,441691.11,234580.79,54217.94,17200.21,5.0,9844.85,7710.68,23073.37,51.0,163480.71,231387.74,41868.4,169902.59,5.0,113119.83,134952.73,12694.51,73.0,12246.85,48.0,40273.92,9865.01,57041.6,27608.74,6480.85,281972.12,51443.75,2449.85,206865.76,20657.18,991.51,4506.0,3.0,8444.03,2286.5,46180.71,111200.19,43576.21,1538.84,10297.35,6240.85,14362.0,14639.36,98.0,22348.01,5616.0,3.0,91188.67,16429.0,202817.73,8998.68,12564.86,0.0,14362.0,1269.84,10297.35,32233.4,593376.69,90296.66,120.01,816.0,22073.87,92217.14,76255.95,89682.6,60884.15,8725.0,150636.44,44976.24,188244.89,16240.36,43463.24,31025.21,103.34,2050.84,2083.84,48034.41,243888.06,81412.48,1846.5,14362.0,71002.82,38923.74,108099.69,41028.57,224044.86,337.0,82973.18,113297.82,22194.2,11228.7,193981.96,275328.04,36686.24,462240.1,1729.34,96.0,18809.19,196021.08,192.01,119190.85,44866.37,30101.52,28367.2,70367.11,51839.28,90.0,9006.5,105080.16,0.0,232765.07,150914.37,700.0,17335.38,149815.05,25241.22,179615.18,193206.31,120.01,125267.07,48087.07,10297.35,10297.35,68.0,187691.94,48.0,55300.07,48.0,7409.36,49079.75,20837.54,289555.44,176411.45,48.0,75.0,569277.39,89024.98,166389.16,19979.84,75108.25,163483.65,30772.2,607949.55,5706.04,27.0,215146.59,124.01,267419.6,12087.35,11858.35,191501.28,12729.02,139905.67,0.0,0.0,27408.72,37076.87,3302.84,26505.53,23271.9,0.0,17689.0,442887.14,12054.34,74.0,7790.22,34319.21,68.0,120.01,98513.0,166270.06,173846.96,73.0,135787.16,20964.02,73.0,19273.88,137843.52,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0
3,S25,197,10678.68,124679.13,206837.03,35340.02,152166.61,65832.93,11050.92,193271.07,0.0,46899.26,11474.76,202969.0,86552.55,2243.0,102829.63,84604.25,6929.09,67962.85,61833.09,11625.27,15713.26,10111.01,4102.5,19547.08,1714.17,563.67,10329.18,231.67,2837.0,13.33,99463.38,13839.75,840.75,6849.18,143661.69,14056.06,14048.06,188688.5,401215.08,205169.21,47438.94,12809.43,8.0,6790.83,4442.59,21904.34,0.0,132479.34,196142.99,36477.68,152456.05,8.0,99072.37,100161.56,11966.74,177.0,9805.83,13.33,39588.27,8062.42,54187.11,23615.43,5665.33,251997.99,50929.6,3325.42,171091.27,14128.67,1020.67,4641.58,2.0,8940.51,2431.0,47178.73,100998.36,43961.17,1063.67,9265.92,4129.17,14048.06,12126.09,188.0,19667.33,4798.0,55.5,76204.44,17646.32,205507.08,7715.34,14402.34,0.0,14048.06,4353.92,9265.92,30395.26,562365.13,79602.51,118.67,690.0,31668.76,64817.62,71928.6,91383.57,56631.79,6017.5,129888.39,39086.0,173144.59,13309.59,34718.43,27569.82,369.17,1877.25,1511.17,42366.01,207485.23,65786.78,2156.25,14048.06,54449.12,35147.02,83478.71,36985.43,191617.32,84.0,77087.29,101519.51,24445.76,8245.08,179051.61,242372.96,32328.27,381873.16,4972.92,235.5,18016.5,173347.69,397.67,101525.37,45588.56,33708.81,26662.34,65768.42,37046.37,617.5,7909.49,91603.86,0.0,214018.25,123505.03,839.0,25155.42,123030.55,21060.18,161146.85,195047.04,118.67,75406.45,45963.34,9265.92,9265.92,210.75,153616.28,13.33,53771.69,13.33,6885.51,44367.6,13006.18,259162.76,138314.31,13.33,161.0,500332.16,88472.01,156011.9,18690.31,65270.17,116692.65,27576.84,535868.92,5357.93,58.0,188985.23,228.67,205572.16,10685.92,10645.92,163189.63,7252.42,122140.52,0.0,0.0,23789.01,32157.75,1868.5,22112.17,16127.08,0.0,19630.81,387173.45,12789.33,18.5,5432.6,29957.42,169.0,118.67,80771.62,151995.95,102623.74,177.0,121792.02,19728.5,177.0,22998.76,116624.69,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,133.0,133.0,133.0,0.0,0.0
1,S31,198,9665.0,105618.25,161252.0,27302.0,125769.25,64827.75,10559.25,172469.5,0.0,42289.75,9264.75,193461.25,68444.0,4952.5,77491.25,75053.75,3505.25,66499.0,54042.75,14121.25,13458.75,9927.0,3989.0,8939.25,903.0,344.0,5817.5,161.0,2150.0,1.0,91496.5,13484.25,219.25,8903.5,125582.0,8388.75,8385.75,171217.25,314952.75,170294.0,40938.75,9612.25,3.0,6556.5,5381.25,17315.0,0.0,120663.25,156257.25,32548.5,130662.0,3.0,86893.5,102066.5,11903.25,6.0,11165.5,1.0,30148.25,9509.25,43977.75,24860.75,8764.5,231938.25,38494.75,2972.25,175258.75,10290.0,49.0,2938.25,1.0,4461.0,1733.0,29351.25,94963.0,37950.5,1910.0,7358.75,4343.5,8385.75,11073.75,14.0,16150.5,5070.0,0.0,63198.75,11301.0,161102.75,7930.0,9894.5,0.0,8385.75,649.25,7358.75,24336.25,599305.5,66808.5,0.0,540.0,17450.75,71553.75,66514.75,82990.25,52301.75,7421.0,110476.0,33192.5,157803.75,10165.75,34778.25,20091.0,2.0,1038.25,876.0,33305.0,190142.0,57043.75,2748.25,8385.75,68057.75,30779.5,86381.0,28578.75,167352.25,9.0,66245.75,78076.5,15893.25,7499.25,159954.75,209355.25,26486.75,329445.0,1110.75,11.0,13612.5,155500.5,30.0,91896.5,29525.75,17334.0,20514.0,55171.25,38904.5,32.5,9675.0,76501.5,0.0,176776.0,108102.0,0.0,26284.25,112984.5,19214.5,144438.5,163559.0,0.0,94694.0,41183.0,7358.75,7358.75,163.25,127295.0,1.0,39732.5,1.0,5893.0,28249.75,15468.0,218732.0,136608.75,1.0,0.0,436923.5,67075.0,89097.5,14286.5,60791.5,128011.25,20794.0,457410.75,4379.25,2.0,185865.75,27.0,199535.25,8797.75,8711.75,140926.25,12895.75,115309.5,0.0,0.0,20767.0,30050.75,2472.0,19980.0,14779.25,0.0,9682.0,340932.5,9793.0,0.0,2753.25,23310.25,3.0,0.0,76292.25,127877.75,146916.5,6.0,102001.5,19369.0,6.0,11918.25,95639.5,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
